FlightID,AirlineID,AircraftID,DepartureLocationID,ArrivalLocationID,DepartureTime,ArrivalTime,FlightDuration,PassengerCount
1796,2,4,8,5,2025-02-22 19:07:15.087324,2025-02-23 06:07:15.087324,11,269
1797,2,1,8,8,2024-11-04 19:07:15.087330,2024-11-05 04:07:15.087330,9,61
1798,1,4,7,1,2024-09-15 19:07:15.087339,2024-09-16 02:07:15.087339,7,138
1799,4,2,5,8,2025-02-02 19:07:15.087353,2025-02-03 02:07:15.087353,7,82
1800,2,4,4,5,2024-10-21 19:07:15.087364,2024-10-22 06:07:15.087364,11,77
1801,3,3,7,8,2024-11-27 19:07:15.087373,2024-11-28 02:07:15.087373,7,191
1802,3,4,3,1,2024-06-17 19:07:15.087383,2024-06-18 01:07:15.087383,6,279
1803,2,1,2,7,2024-07-20 19:07:15.087396,2024-07-20 21:07:15.087396,2,64
1804,5,1,3,6,2025-03-17 19:07:15.087407,2025-03-18 01:07:15.087407,6,144
1805,6,2,8,7,2025-01-08 19:07:15.087417,2025-01-09 06:07:15.087417,11,240
1806,2,3,6,1,2024-08-22 19:07:15.087430,2024-08-23 06:07:15.087430,11,236
1807,6,1,2,8,2025-01-11 19:07:15.087447,2025-01-11 23:07:15.087447,4,246
1808,4,3,2,1,2024-08-13 19:07:15.087454,2024-08-14 06:07:15.087454,11,102
1809,5,3,7,7,2024-05-09 19:07:15.087460,2024-05-10 01:07:15.087460,6,273
1810,3,2,3,6,2025-01-03 19:07:15.087466,2025-01-03 23:07:15.087466,4,282
1811,4,4,6,7,2025-01-18 19:07:15.087472,2025-01-19 05:07:15.087472,10,173
1812,5,2,2,7,2024-05-10 19:07:15.087479,2024-05-10 23:07:15.087479,4,228
1813,5,4,6,8,2025-04-11 19:07:15.087485,2025-04-12 04:07:15.087485,9,142
1814,5,3,5,4,2025-02-16 19:07:15.087491,2025-02-17 07:07:15.087491,12,266
1815,5,2,6,2,2024-05-10 19:07:15.087498,2024-05-10 22:07:15.087498,3,201
1816,6,4,5,3,2025-02-02 19:07:15.087504,2025-02-03 06:07:15.087504,11,108
1817,5,2,4,1,2024-05-03 19:07:15.087514,2024-05-03 21:07:15.087514,2,287
1818,1,1,4,8,2024-09-08 19:07:15.087522,2024-09-09 05:07:15.087522,10,277
1819,5,4,4,8,2025-02-15 19:07:15.087531,2025-02-16 02:07:15.087531,7,197
1820,4,1,1,2,2024-09-21 19:07:15.087537,2024-09-21 22:07:15.087537,3,57
1821,4,2,3,7,2025-01-21 19:07:15.087544,2025-01-22 03:07:15.087544,8,121
1822,4,3,2,1,2025-04-16 19:07:15.087550,2025-04-17 05:07:15.087550,10,168
1823,5,4,4,7,2024-10-24 19:07:15.087556,2024-10-24 23:07:15.087556,4,163
1824,1,2,7,8,2024-11-10 19:07:15.087562,2024-11-10 22:07:15.087562,3,220
1825,4,1,6,1,2024-05-11 19:07:15.087569,2024-05-12 04:07:15.087569,9,99
1826,5,3,7,8,2024-11-24 19:07:15.087575,2024-11-24 21:07:15.087575,2,118
1827,1,3,4,1,2024-05-30 19:07:15.087581,2024-05-31 06:07:15.087581,11,240
1828,5,1,3,1,2024-12-21 19:07:15.087588,2024-12-21 22:07:15.087588,3,137
1829,4,1,8,8,2024-05-22 19:07:15.087594,2024-05-23 07:07:15.087594,12,110
1830,4,2,3,1,2025-04-03 19:07:15.087600,2025-04-04 01:07:15.087600,6,90
1831,5,4,5,7,2024-08-25 19:07:15.087607,2024-08-25 21:07:15.087607,2,250
1832,2,1,3,4,2024-08-24 19:07:15.087615,2024-08-24 23:07:15.087615,4,147
1833,3,1,2,3,2024-05-21 19:07:15.087622,2024-05-21 22:07:15.087622,3,198
1834,1,2,3,2,2024-05-24 19:07:15.087628,2024-05-25 04:07:15.087628,9,187
1835,4,4,4,2,2024-09-25 19:07:15.087637,2024-09-26 00:07:15.087637,5,189
1836,5,2,3,3,2024-07-20 19:07:15.087643,2024-07-20 23:07:15.087643,4,59
1837,2,4,1,2,2024-06-02 19:07:15.087649,2024-06-02 23:07:15.087649,4,62
1838,1,4,1,7,2024-08-22 19:07:15.087655,2024-08-23 03:07:15.087655,8,114
1839,4,3,3,2,2024-07-22 19:07:15.087661,2024-07-23 03:07:15.087661,8,199
1840,5,2,4,8,2024-05-12 19:07:15.087667,2024-05-13 01:07:15.087667,6,213
1841,1,3,8,5,2024-11-05 19:07:15.087674,2024-11-06 06:07:15.087674,11,153
1842,3,1,6,8,2024-10-31 19:07:15.087680,2024-11-01 01:07:15.087680,6,128
1843,6,1,3,7,2025-01-29 19:07:15.087686,2025-01-29 22:07:15.087686,3,227
1844,6,3,2,3,2025-03-29 19:07:15.087692,2025-03-29 22:07:15.087692,3,283
1845,5,3,8,3,2024-12-19 19:07:15.087698,2024-12-20 00:07:15.087698,5,295
1846,3,2,2,8,2025-02-09 19:07:15.087704,2025-02-10 06:07:15.087704,11,153
1847,1,2,7,5,2024-12-21 19:07:15.087711,2024-12-22 03:07:15.087711,8,153
1848,1,3,1,2,2024-05-13 19:07:15.087717,2024-05-14 03:07:15.087717,8,98
1849,5,3,2,2,2025-02-03 19:07:15.087724,2025-02-04 06:07:15.087724,11,200
1850,1,3,5,5,2025-02-18 19:07:15.087730,2025-02-18 23:07:15.087730,4,117
1851,1,2,3,1,2024-07-20 19:07:15.087736,2024-07-20 20:07:15.087736,1,223
1852,3,1,1,8,2025-01-13 19:07:15.087742,2025-01-14 03:07:15.087742,8,263
1853,2,3,4,5,2024-06-07 19:07:15.087748,2024-06-08 02:07:15.087748,7,119
1854,3,3,5,8,2024-07-01 19:07:15.087758,2024-07-02 06:07:15.087758,11,155
1855,6,2,5,3,2024-12-20 19:07:15.087764,2024-12-20 23:07:15.087764,4,176
1856,3,2,2,7,2025-01-06 19:07:15.087770,2025-01-07 04:07:15.087770,9,265
1857,5,1,2,2,2024-12-03 19:07:15.087776,2024-12-04 05:07:15.087776,10,201
1858,1,1,7,7,2025-01-22 19:07:15.087782,2025-01-23 07:07:15.087782,12,207
1859,1,2,8,1,2025-04-04 19:07:15.087788,2025-04-04 20:07:15.087788,1,215
1860,2,3,2,6,2025-01-19 19:07:15.087795,2025-01-20 03:07:15.087795,8,57
1861,1,4,5,3,2024-06-27 19:07:15.087805,2024-06-28 07:07:15.087805,12,163
1862,4,1,5,3,2024-07-03 19:07:15.087812,2024-07-04 04:07:15.087812,9,166
1863,1,2,4,7,2024-10-25 19:07:15.087818,2024-10-25 22:07:15.087818,3,184
1864,4,3,2,1,2024-07-17 19:07:15.087825,2024-07-18 04:07:15.087825,9,180
1865,2,3,3,8,2025-02-09 19:07:15.087831,2025-02-10 06:07:15.087831,11,119
1866,1,2,2,5,2024-10-02 19:07:15.087840,2024-10-02 20:07:15.087840,1,111
1867,1,3,5,2,2024-07-28 19:07:15.087847,2024-07-29 02:07:15.087847,7,294
1868,2,4,7,2,2024-09-02 19:07:15.087853,2024-09-03 04:07:15.087853,9,244
1869,2,2,3,4,2024-10-08 19:07:15.087859,2024-10-09 05:07:15.087859,10,287
1870,2,3,2,4,2025-03-27 19:07:15.087865,2025-03-28 06:07:15.087865,11,58
1871,2,2,3,3,2024-12-23 19:07:15.087872,2024-12-23 22:07:15.087872,3,201
1872,5,3,2,4,2024-12-02 19:07:15.087883,2024-12-03 00:07:15.087883,5,257
1873,5,1,6,3,2024-05-28 19:07:15.087893,2024-05-28 22:07:15.087893,3,63
1874,3,2,3,1,2024-06-12 19:07:15.087905,2024-06-13 06:07:15.087905,11,99
1875,2,2,7,4,2024-10-16 19:07:15.087923,2024-10-16 21:07:15.087923,2,226
1876,3,1,1,1,2025-04-08 19:07:15.087931,2025-04-08 21:07:15.087931,2,212
1877,3,1,7,3,2024-08-26 19:07:15.087939,2024-08-27 03:07:15.087939,8,177
1878,5,4,1,7,2025-01-11 19:07:15.087950,2025-01-12 03:07:15.087950,8,189
1879,1,3,3,7,2024-06-26 19:07:15.087961,2024-06-26 20:07:15.087961,1,119
1880,3,1,1,4,2025-03-27 19:07:15.087980,2025-03-28 04:07:15.087980,9,206
1881,2,4,8,8,2025-01-06 19:07:15.087987,2025-01-07 06:07:15.087987,11,79
1882,1,4,1,3,2024-07-31 19:07:15.087995,2024-08-01 05:07:15.087995,10,177
1883,2,1,7,3,2025-04-08 19:07:15.088001,2025-04-08 22:07:15.088001,3,207
1884,1,2,7,5,2025-03-31 19:07:15.088007,2025-04-01 05:07:15.088007,10,221
1885,3,2,6,3,2024-08-27 19:07:15.088018,2024-08-28 07:07:15.088018,12,238
1886,5,4,2,8,2025-03-07 19:07:15.088029,2025-03-08 00:07:15.088029,5,130
1887,2,4,3,5,2024-08-03 19:07:15.088040,2024-08-04 03:07:15.088040,8,147
1888,1,4,6,4,2025-03-07 19:07:15.088051,2025-03-07 23:07:15.088051,4,151
1889,3,1,7,1,2025-02-27 19:07:15.088057,2025-02-28 00:07:15.088057,5,160
1890,3,1,8,7,2024-12-26 19:07:15.088067,2024-12-27 05:07:15.088067,10,251
1891,5,3,6,3,2024-07-13 19:07:15.088075,2024-07-13 23:07:15.088075,4,175
1892,4,2,5,7,2024-10-26 19:07:15.088081,2024-10-27 00:07:15.088081,5,141
1893,5,1,1,3,2024-11-21 19:07:15.088087,2024-11-22 00:07:15.088087,5,64
1894,6,3,5,3,2024-08-12 19:07:15.088093,2024-08-12 23:07:15.088093,4,243
1895,1,4,6,3,2024-05-30 19:07:15.088099,2024-05-30 20:07:15.088099,1,118
1896,1,2,7,5,2024-05-19 19:07:15.088105,2024-05-20 04:07:15.088105,9,178
1897,2,2,3,7,2024-07-03 19:07:15.088112,2024-07-03 23:07:15.088112,4,156
1898,1,3,2,2,2024-05-15 19:07:15.088118,2024-05-15 20:07:15.088118,1,101
1899,3,2,8,1,2025-02-02 19:07:15.088124,2025-02-03 00:07:15.088124,5,205
1900,6,4,6,7,2024-08-12 19:07:15.088130,2024-08-12 21:07:15.088130,2,260
1901,3,2,7,2,2025-03-20 19:07:15.088137,2025-03-20 22:07:15.088137,3,56
1902,4,1,1,2,2025-03-02 19:07:15.088143,2025-03-03 06:07:15.088143,11,277
1903,1,1,6,5,2024-11-19 19:07:15.088149,2024-11-19 23:07:15.088149,4,177
1904,4,1,1,6,2025-01-23 19:07:15.088159,2025-01-24 02:07:15.088159,7,203
1905,4,1,5,5,2025-02-15 19:07:15.088165,2025-02-15 23:07:15.088165,4,194
1906,6,2,3,7,2025-04-03 19:07:15.088171,2025-04-04 05:07:15.088171,10,93
1907,1,2,5,7,2025-03-30 19:07:15.088177,2025-03-30 22:07:15.088177,3,149
1908,1,1,1,8,2024-04-28 19:07:15.088186,2024-04-28 21:07:15.088186,2,146
1909,4,1,2,7,2024-10-26 19:07:15.088193,2024-10-27 07:07:15.088193,12,277
1910,2,4,7,8,2024-06-13 19:07:15.088199,2024-06-14 07:07:15.088199,12,151
1911,4,4,5,3,2024-12-12 19:07:15.088205,2024-12-13 07:07:15.088205,12,112
1912,4,2,4,1,2024-06-14 19:07:15.088211,2024-06-14 23:07:15.088211,4,269
1913,6,3,4,1,2024-11-11 19:07:15.088218,2024-11-12 06:07:15.088218,11,222
1914,2,2,6,5,2025-04-17 19:07:15.088224,2025-04-18 05:07:15.088224,10,248
1915,5,4,5,6,2024-10-02 19:07:15.088230,2024-10-02 23:07:15.088230,4,200
1916,2,2,6,3,2024-05-30 19:07:15.088237,2024-05-31 00:07:15.088237,5,184
1917,1,1,8,1,2024-09-28 19:07:15.088243,2024-09-29 05:07:15.088243,10,214
1918,5,3,3,7,2024-10-29 19:07:15.088250,2024-10-30 03:07:15.088250,8,175
1919,3,4,3,3,2025-03-14 19:07:15.088256,2025-03-15 07:07:15.088256,12,183
1920,6,4,1,7,2025-01-28 19:07:15.088262,2025-01-28 21:07:15.088262,2,169
1921,3,2,2,4,2025-02-19 19:07:15.088269,2025-02-20 05:07:15.088269,10,235
1922,4,1,7,5,2024-09-29 19:07:15.088275,2024-09-30 07:07:15.088275,12,293
1923,2,2,5,7,2024-10-16 19:07:15.088281,2024-10-16 21:07:15.088281,2,93
1924,2,4,8,2,2024-07-28 19:07:15.088287,2024-07-29 05:07:15.088287,10,190
1925,6,1,6,7,2025-01-13 19:07:15.088293,2025-01-14 05:07:15.088293,10,168
1926,4,4,3,8,2024-12-27 19:07:15.088302,2024-12-27 20:07:15.088302,1,194
1927,6,4,8,8,2024-06-28 19:07:15.088311,2024-06-28 20:07:15.088311,1,256
1928,5,2,1,3,2025-02-20 19:07:15.088318,2025-02-21 00:07:15.088318,5,209
1929,2,2,4,5,2025-02-05 19:07:15.088324,2025-02-06 04:07:15.088324,9,135
1930,6,3,4,8,2024-10-12 19:07:15.088330,2024-10-13 00:07:15.088330,5,266
1931,2,1,5,2,2024-09-22 19:07:15.088337,2024-09-23 01:07:15.088337,6,94
1932,6,1,3,2,2024-09-17 19:07:15.088344,2024-09-18 00:07:15.088344,5,63
1933,1,2,4,1,2024-12-02 19:07:15.088351,2024-12-02 22:07:15.088351,3,292
1934,2,4,5,6,2024-10-17 19:07:15.088357,2024-10-18 05:07:15.088357,10,268
1935,5,1,1,1,2024-05-06 19:07:15.088363,2024-05-06 23:07:15.088363,4,177
1936,5,4,6,5,2024-06-13 19:07:15.088369,2024-06-14 02:07:15.088369,7,59
1937,3,2,7,6,2024-07-03 19:07:15.088375,2024-07-04 01:07:15.088375,6,87
1938,2,3,8,2,2024-10-30 19:07:15.088396,2024-10-31 03:07:15.088396,8,258
1939,5,2,5,6,2025-02-13 19:07:15.088406,2025-02-13 23:07:15.088406,4,278
1940,1,1,3,2,2024-08-29 19:07:15.088420,2024-08-29 21:07:15.088420,2,165
1941,4,2,5,1,2024-06-20 19:07:15.088431,2024-06-21 01:07:15.088431,6,253
1942,5,3,1,4,2024-09-04 19:07:15.088441,2024-09-05 00:07:15.088441,5,279
1943,4,2,3,8,2024-11-04 19:07:15.088451,2024-11-04 20:07:15.088451,1,83
1944,3,3,3,8,2024-05-02 19:07:15.088469,2024-05-03 07:07:15.088469,12,75
1945,2,4,2,4,2025-01-10 19:07:15.088478,2025-01-10 20:07:15.088478,1,226
1946,5,3,4,2,2024-06-30 19:07:15.088486,2024-07-01 04:07:15.088486,9,197
1947,2,1,2,3,2024-09-29 19:07:15.088495,2024-09-29 20:07:15.088495,1,76
1948,1,4,7,8,2025-01-31 19:07:15.088501,2025-01-31 22:07:15.088501,3,197
1949,2,2,4,1,2025-04-05 19:07:15.088508,2025-04-06 07:07:15.088508,12,169
1950,2,4,2,1,2024-12-23 19:07:15.088514,2024-12-24 01:07:15.088514,6,169
1951,6,1,8,2,2025-01-31 19:07:15.088520,2025-02-01 00:07:15.088520,5,195
1952,6,4,1,4,2024-04-25 19:07:15.088527,2024-04-25 21:07:15.088527,2,160
1953,2,4,2,6,2024-08-29 19:07:15.088534,2024-08-29 23:07:15.088534,4,76
1954,3,1,5,6,2025-01-19 19:07:15.088540,2025-01-20 02:07:15.088540,7,219
1955,1,4,6,5,2024-08-14 19:07:15.088546,2024-08-14 22:07:15.088546,3,87
1956,4,2,6,2,2024-09-13 19:07:15.088552,2024-09-14 06:07:15.088552,11,234
1957,1,3,3,1,2025-03-25 19:07:15.088558,2025-03-25 22:07:15.088558,3,92
1958,4,3,3,3,2024-10-31 19:07:15.088565,2024-10-31 21:07:15.088565,2,120
1959,5,2,4,3,2024-12-13 19:07:15.088571,2024-12-14 03:07:15.088571,8,156
1960,3,2,4,4,2024-07-24 19:07:15.088577,2024-07-25 07:07:15.088577,12,260
1961,5,3,6,2,2024-11-20 19:07:15.088583,2024-11-20 21:07:15.088583,2,71
1962,4,3,8,8,2024-11-06 19:07:15.088590,2024-11-07 02:07:15.088590,7,179
1963,6,1,3,4,2024-04-26 19:07:15.088598,2024-04-26 20:07:15.088598,1,156
1964,3,1,3,3,2024-05-26 19:07:15.088605,2024-05-26 23:07:15.088605,4,155
1965,6,1,8,2,2024-04-29 19:07:15.088612,2024-04-29 22:07:15.088612,3,186
1966,2,1,5,3,2024-10-13 19:07:15.088618,2024-10-13 20:07:15.088618,1,280
1967,2,4,7,1,2024-04-21 19:07:15.088624,2024-04-22 03:07:15.088624,8,102
1968,5,3,8,8,2025-03-20 19:07:15.088630,2025-03-21 04:07:15.088630,9,146
1969,4,1,5,2,2024-05-30 19:07:15.088637,2024-05-31 01:07:15.088637,6,62
1970,6,1,4,4,2024-09-23 19:07:15.088643,2024-09-23 21:07:15.088643,2,240
1971,1,4,1,6,2025-01-13 19:07:15.088650,2025-01-14 06:07:15.088650,11,285
1972,4,4,7,7,2024-12-01 19:07:15.088656,2024-12-02 02:07:15.088656,7,51
1973,3,1,8,1,2025-01-18 19:07:15.088662,2025-01-19 05:07:15.088662,10,202
1974,5,3,2,5,2024-12-23 19:07:15.088668,2024-12-24 02:07:15.088668,7,221
1975,6,1,1,3,2024-08-23 19:07:15.088675,2024-08-24 03:07:15.088675,8,100
1976,2,2,2,4,2024-10-18 19:07:15.088682,2024-10-18 21:07:15.088682,2,59
1977,6,3,8,5,2024-10-21 19:07:15.088688,2024-10-21 21:07:15.088688,2,170
1978,2,4,6,4,2025-02-08 19:07:15.088695,2025-02-08 22:07:15.088695,3,298
1979,2,3,8,5,2024-11-17 19:07:15.088702,2024-11-17 21:07:15.088702,2,72
1980,1,1,3,2,2025-02-23 19:07:15.088708,2025-02-24 00:07:15.088708,5,125
1981,2,3,4,1,2024-10-21 19:07:15.088715,2024-10-21 22:07:15.088715,3,281
1982,5,4,6,6,2024-05-04 19:07:15.088724,2024-05-05 05:07:15.088724,10,291
1983,3,1,2,1,2024-09-01 19:07:15.088730,2024-09-01 22:07:15.088730,3,99
1984,5,3,2,6,2025-03-14 19:07:15.088737,2025-03-15 07:07:15.088737,12,123
1985,6,4,8,5,2024-11-16 19:07:15.088743,2024-11-16 22:07:15.088743,3,193
1986,4,4,5,8,2024-11-18 19:07:15.088754,2024-11-18 23:07:15.088754,4,219
1987,2,1,5,4,2024-09-29 19:07:15.088765,2024-09-29 23:07:15.088765,4,165
1988,5,1,6,8,2024-09-22 19:07:15.088775,2024-09-23 04:07:15.088775,9,131
1989,2,1,4,7,2024-12-22 19:07:15.088790,2024-12-23 05:07:15.088790,10,218
1990,5,1,6,5,2025-03-26 19:07:15.088801,2025-03-26 20:07:15.088801,1,166
1991,3,1,3,2,2024-04-24 19:07:15.088812,2024-04-24 20:07:15.088812,1,167
1992,1,2,1,6,2024-05-26 19:07:15.088821,2024-05-27 03:07:15.088821,8,292
1993,1,2,3,5,2024-11-10 19:07:15.088827,2024-11-11 02:07:15.088827,7,74
1994,1,1,8,4,2024-09-19 19:07:15.088833,2024-09-19 23:07:15.088833,4,192
1995,1,2,4,4,2025-04-06 19:07:15.088839,2025-04-06 21:07:15.088839,2,206
1996,1,2,7,7,2024-06-21 19:07:15.088845,2024-06-21 21:07:15.088845,2,178
1997,1,3,8,3,2025-03-26 19:07:15.088851,2025-03-26 22:07:15.088851,3,104
1998,4,4,8,7,2024-08-19 19:07:15.088857,2024-08-20 03:07:15.088857,8,65
1999,1,2,5,5,2024-12-19 19:07:15.088863,2024-12-19 23:07:15.088863,4,167
2000,1,2,7,6,2024-11-12 19:07:15.088873,2024-11-13 07:07:15.088873,12,196
